order_number,quantity,unit_price,line_number,sales,order_date,status,quarter,month,year,product_line,suggested_retail_price,product_code,customer_name,phone,address_line1,address_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,order_year,order_month,order_day,order_quarter,order_day_of_week,line_total,margin,margin_percentage
10230,34,100.0,7,3974.94,2004-03-15,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Medium,2004,3,15,1,0,3400.0,-15.0,-13.043478260869565
10246,22,100.0,3,2928.42,2004-05-05,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,5,5,2,2,2200.0,-15.0,-13.043478260869565
10259,29,100.0,2,3054.57,2004-06-15,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,6,15,2,1,2900.0,-15.0,-13.043478260869565
10271,34,98.39,3,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,7,20,3,1,3345.26,-16.61,-14.443478260869567
10282,38,100.0,12,4310.72,2004-08-20,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,8,20,3,4,3800.0,-15.0,-13.043478260869565
10292,41,100.0,6,4983.14,2004-09-08,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,2004,9,8,3,2,4100.0,-15.0,-13.043478260869565
10305,42,100.0,3,4618.32,2004-10-13,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,2004,10,13,4,2,4200.0,-15.0,-13.043478260869565
10314,28,100.0,12,3403.12,2004-10-22,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,Medium,2004,10,22,4,4,2800.0,-15.0,-13.043478260869565
10325,38,100.0,4,5190.42,2004-11-05,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,2004,11,5,4,4,3800.0,-15.0,-13.043478260869565
10336,23,100.0,8,3141.57,2004-11-20,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,Medium,2004,11,20,4,5,2300.0,-15.0,-13.043478260869565
10350,31,71.4,8,2213.4,2004-12-02,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,12,2,4,3,2213.4,-43.599999999999994,-37.91304347826087
10359,46,100.0,2,4896.7,2004-12-15,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Medium,2004,12,15,4,2,4600.0,-15.0,-13.043478260869565
10371,48,56.55,10,2714.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2005,1,23,1,6,2714.3999999999996,-58.45,-50.82608695652174
10383,29,100.0,13,3087.05,2005-02-22,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2005,2,22,1,1,2900.0,-15.0,-13.043478260869565
10395,46,100.0,4,5692.96,2005-03-17,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Medium,2005,3,17,1,3,4600.0,-15.0,-13.043478260869565
10412,26,100.0,3,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2005,5,3,2,1,2600.0,-15.0,-13.043478260869565
10425,18,100.0,2,1895.94,2005-05-31,In Process,2,5,2005,Trucks and Buses,115,S50_1392,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Small,2005,5,31,2,1,1800.0,-15.0,-13.043478260869565
10104,32,53.31,2,1705.92,2003-01-31,Shipped,1,1,2003,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,1,31,1,4,1705.92,-4.689999999999998,-8.08620689655172
10117,21,49.21,11,1033.41,2003-04-16,Shipped,2,4,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Small,2003,4,16,2,2,1033.41,-8.79,-15.155172413793103
10127,46,69.12,4,3179.52,2003-06-03,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,2003,6,3,2,1,3179.5200000000004,11.120000000000005,19.172413793103456
10142,42,49.79,14,2091.18,2003-08-08,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2003,8,8,3,4,2091.18,-8.21,-14.155172413793105
10153,31,57.41,13,1779.71,2003-09-28,Shipped,3,9,2003,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,9,28,3,6,1779.7099999999998,-0.5900000000000034,-1.0172413793103507
10165,38,66.78,5,2537.64,2003-10-22,Shipped,4,10,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Small,2003,10,22,4,2,2537.64,8.780000000000001,15.13793103448276
10176,38,64.44,4,2448.72,2003-11-06,Shipped,4,11,2003,Trains,58,S50_1514,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Small,2003,11,6,4,3,2448.72,6.439999999999998,11.103448275862066
10185,20,48.62,15,972.4,2003-11-14,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,2003,11,14,4,4,972.4,-9.380000000000003,-16.172413793103452
10196,46,62.09,7,2856.14,2003-11-26,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Small,2003,11,26,4,2,2856.1400000000003,4.090000000000003,7.05172413793104
10208,30,65.61,15,1968.3,2004-01-02,Shipped,1,1,2004,Trains,58,S50_1514,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,Small,2004,1,2,1,4,1968.3,7.609999999999999,13.120689655172413
10220,30,68.54,4,2056.2,2004-02-12,Shipped,1,2,2004,Trains,58,S50_1514,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,2,12,1,3,2056.2000000000003,10.540000000000006,18.17241379310346
10230,43,52.14,2,2242.02,2004-03-15,Shipped,1,3,2004,Trains,58,S50_1514,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Small,2004,3,15,1,0,2242.02,-5.859999999999999,-10.103448275862068
10247,49,63.85,4,3128.65,2004-05-05,Shipped,2,5,2004,Trains,58,S50_1514,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,2004,5,5,2,2,3128.65,5.850000000000001,10.086206896551726
10272,43,56.82,4,2443.26,2004-07-20,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,2004,7,20,3,1,2443.26,-1.1799999999999997,-2.034482758620689
10282,37,66.78,7,2470.86,2004-08-20,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2004,8,20,3,4,2470.86,8.780000000000001,15.13793103448276
10292,35,55.07,1,1927.45,2004-09-08,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,2004,9,8,3,2,1927.45,-2.9299999999999997,-5.051724137931034
10306,34,60.34,15,2051.56,2004-10-14,Shipped,4,10,2004,Trains,58,S50_1514,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2004,10,14,4,3,2051.56,2.3400000000000034,4.034482758620696
10314,38,61.51,7,2337.38,2004-10-22,Shipped,4,10,2004,Trains,58,S50_1514,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,Small,2004,10,22,4,4,2337.38,3.509999999999998,6.051724137931031
10325,44,100.0,7,5932.96,2004-11-05,Shipped,4,11,2004,Trains,58,S50_1514,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,2004,11,5,4,4,4400.0,42.0,72.41379310344827
10337,21,100.0,6,2296.77,2004-11-21,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,2004,11,21,4,6,2100.0,42.0,72.41379310344827
10350,44,100.0,17,6490.88,2004-12-02,Shipped,4,12,2004,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2004,12,2,4,3,4400.0,42.0,72.41379310344827
10359,25,64.93,4,1623.25,2004-12-15,Shipped,4,12,2004,Trains,58,S50_1514,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Small,2004,12,15,4,2,1623.2500000000002,6.930000000000007,11.948275862068977
10372,24,58.58,9,1405.92,2005-01-26,Shipped,1,1,2005,Trains,58,S50_1514,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2005,1,26,1,2,1405.92,0.5799999999999983,0.9999999999999971
10383,38,60.06,10,2282.28,2005-02-22,Shipped,1,2,2005,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2005,2,22,1,1,2282.28,2.0600000000000023,3.5517241379310387
10395,45,100.0,3,8977.05,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Large,2005,3,17,1,3,4500.0,42.0,72.41379310344827
10413,51,63.85,4,3256.35,2005-05-05,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,2005,5,5,2,3,3256.35,5.850000000000001,10.086206896551726
10108,34,82.99,14,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,81,S50_4713,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2003,3,3,1,0,2821.66,1.9899999999999949,2.4567901234567837
10121,44,74.85,1,3293.4,2003-05-07,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Medium,2003,5,7,2,2,3293.3999999999996,-6.150000000000006,-7.5925925925926
10135,44,96.0,15,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2003,7,2,3,2,4224.0,15.0,18.51851851851852
10145,38,81.36,2,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,2003,8,25,3,0,3091.68,0.35999999999999943,0.44444444444444375
10159,31,71.6,10,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,2003,10,10,4,4,2219.6,-9.400000000000006,-11.604938271604945
10169,48,80.55,10,3866.4,2003-11-04,Shipped,4,11,2003,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2003,11,4,4,1,3866.3999999999996,-0.45000000000000284,-0.555555555555559
10180,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,11,4,1,1964.76,12.560000000000002,15.506172839506174
10190,40,66.72,2,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,81,S50_4713,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,11,19,4,2,2668.8,-14.280000000000001,-17.62962962962963
10211,40,80.55,10,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,81,S50_4713,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,Medium,2004,1,15,1,3,3222.0,-0.45000000000000284,-0.555555555555559
10224,50,77.29,3,3864.5,2004-02-21,Shipped,1,2,2004,Motorcycles,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,Medium,2004,2,21,1,5,3864.5000000000005,-3.7099999999999937,-4.580246913580239
10237,20,68.34,3,1366.8,2004-04-05,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,2004,4,5,2,0,1366.8000000000002,-12.659999999999997,-15.629629629629626
10252,48,72.41,7,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,81,S50_4713,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,Medium,2004,5,26,2,2,3475.68,-8.590000000000003,-10.604938271604942
10264,47,89.5,5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,2004,6,30,2,2,4206.5,8.5,10.493827160493826
10276,21,70.78,11,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Small,2004,8,2,3,0,1486.38,-10.219999999999999,-12.617283950617283
10285,39,78.92,2,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,2004,8,27,3,4,3077.88,-2.0799999999999983,-2.567901234567899
10299,44,80.55,5,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,81,S50_4713,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,Medium,2004,9,30,3,3,3544.2,-0.45000000000000284,-0.555555555555559
10309,28,88.68,1,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,81,S50_4713,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Small,2004,10,15,4,4,2483.04,7.680000000000007,9.48148148148149
10319,45,77.29,6,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,Medium,2004,11,3,4,2,3478.05,-3.7099999999999937,-4.580246913580239
10331,20,100.0,5,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,2004,11,17,4,2,2000.0,19.0,23.456790123456788
10341,38,100.0,3,4682.36,2004-11-24,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2004,11,24,4,2,3800.0,19.0,23.456790123456788
10356,26,100.0,4,3937.7,2004-12-09,Shipped,4,12,2004,Motorcycles,81,S50_4713,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Medium,2004,12,9,4,3,2600.0,19.0,23.456790123456788
10365,44,100.0,2,4984.32,2005-01-07,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,2005,1,7,1,4,4400.0,19.0,23.456790123456788
10375,49,100.0,8,5406.66,2005-02-03,Shipped,1,2,2005,Motorcycles,81,S50_4713,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Medium,2005,2,3,1,3,4900.0,19.0,23.456790123456788
10390,22,100.0,13,3491.18,2005-03-04,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2005,3,4,1,4,2200.0,19.0,23.456790123456788
10403,31,68.34,3,2118.54,2005-04-08,Shipped,2,4,2005,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2005,4,8,2,4,2118.54,-12.659999999999997,-15.629629629629626
10105,41,70.67,5,2897.47,2003-02-11,Shipped,1,2,2003,Ships,66,S700_1138,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Small,2003,2,11,1,1,2897.4700000000003,4.670000000000002,7.075757575757578
10119,25,76.67,14,1916.75,2003-04-28,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Small,2003,4,28,2,0,1916.75,10.670000000000002,16.166666666666668
10129,31,60.0,5,1860.0,2003-06-12,Shipped,2,6,2003,Ships,66,S700_1138,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Small,2003,6,12,2,3,1860.0,-6.0,-9.090909090909092
10142,41,64.0,2,2624.0,2003-08-08,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2003,8,8,3,4,2624.0,-2.0,-3.0303030303030303
10153,43,64.67,1,2780.81,2003-09-28,Shipped,3,9,2003,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,9,28,3,6,2780.81,-1.3299999999999983,-2.0151515151515125
10167,43,75.34,12,3239.62,2003-10-23,Cancelled,4,10,2003,Ships,66,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2003,10,23,4,3,3239.6200000000003,9.340000000000003,14.151515151515156
10177,24,76.0,3,1824.0,2003-11-07,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,7,4,4,1824.0,10.0,15.151515151515152
10185,21,54.0,3,1134.0,2003-11-14,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,2003,11,14,4,4,1134.0,-12.0,-18.181818181818183
10197,23,64.67,9,1487.41,2003-11-26,Shipped,4,11,2003,Ships,66,S700_1138,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,Small,2003,11,26,4,2,1487.41,-1.3299999999999983,-2.0151515151515125
10208,38,74.67,3,2837.46,2004-01-02,Shipped,1,1,2004,Ships,66,S700_1138,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,Small,2004,1,2,1,4,2837.46,8.670000000000002,13.136363636363638
10222,31,62.67,15,1942.77,2004-02-19,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,2004,2,19,1,3,1942.77,-3.3299999999999983,-5.045454545454542
10233,36,70.67,3,2544.12,2004-03-29,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,2004,3,29,1,0,2544.12,4.670000000000002,7.075757575757578
10248,36,71.34,6,2568.24,2004-05-07,Cancelled,2,5,2004,Ships,66,S700_1138,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,2004,5,7,2,4,2568.2400000000002,5.340000000000003,8.090909090909095
10261,34,62.0,4,2108.0,2004-06-17,Shipped,2,6,2004,Ships,66,S700_1138,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,2004,6,17,2,3,2108.0,-4.0,-6.0606060606060606
10273,21,65.34,7,1372.14,2004-07-21,Shipped,3,7,2004,Ships,66,S700_1138,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Unknown,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2004,7,21,3,2,1372.14,-0.6599999999999966,-0.9999999999999948
10283,45,78.67,9,3540.15,2004-08-20,Shipped,3,8,2004,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium,2004,8,20,3,4,3540.15,12.670000000000002,19.1969696969697
10295,26,75.34,4,1958.84,2004-09-10,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,2004,9,10,3,4,1958.8400000000001,9.340000000000003,14.151515151515156
10306,50,54.0,3,2700.0,2004-10-14,Shipped,4,10,2004,Ships,66,S700_1138,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2004,10,14,4,3,2700.0,-12.0,-18.181818181818183
10315,41,62.0,2,2542.0,2004-10-29,Shipped,4,10,2004,Ships,66,S700_1138,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Small,2004,10,29,4,4,2542.0,-4.0,-6.0606060606060606
10326,39,60.0,1,2340.0,2004-11-09,Shipped,4,11,2004,Ships,66,S700_1138,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,Small,2004,11,9,4,1,2340.0,-6.0,-9.090909090909092
10339,22,100.0,5,2816.44,2004-11-23,Shipped,4,11,2004,Ships,66,S700_1138,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2004,11,23,4,1,2200.0,34.0,51.515151515151516
10350,46,76.67,11,3526.82,2004-12-02,Shipped,4,12,2004,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2004,12,2,4,3,3526.82,10.670000000000002,16.166666666666668
10373,44,100.0,14,4627.92,2005-01-31,Shipped,1,1,2005,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,2005,1,31,1,0,4400.0,34.0,51.515151515151516
10385,25,77.34,1,1933.5,2005-02-28,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2005,2,28,1,0,1933.5,11.340000000000003,17.181818181818187
10396,39,66.67,1,2600.13,2005-03-23,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2005,3,23,1,2,2600.13,0.6700000000000017,1.0151515151515178
